rosbagTimestamp,layout,dim,data_offset,data
1549701415633803065,,[],0,"[99.16007995605469, 1.2482582330703735]"
1549701415633962591,,[],0,"[99.16007995605469, 1.2417875528335571]"
1549701415634078216,,[],0,"[99.16007995605469, 1.243728756904602]"
1549701415634156776,,[],0,"[99.16007995605469, 1.243728756904602]"
1549701415634407138,,[],0,"[99.16007995605469, 1.2414641380310059]"
1549701415634556556,,[],0,"[99.16007995605469, 1.2414641380310059]"
1549701415634619960,,[],0,"[99.16007995605469, 1.2364493608474731]"
1549701415634629982,,[],0,"[99.16007995605469, 1.2364493608474731]"
1549701415635015049,,[],0,"[99.16007995605469, 1.246478796005249]"
1549701415635408368,,[],0,"[99.16007995605469, 1.2508465051651]"
1549701415635649287,,[],0,"[99.16007995605469, 1.2508465051651]"
1549701415636233817,,[],0,"[99.16007995605469, 1.2382287979125977]"
1549701415636251572,,[],0,"[99.16007995605469, 1.2382287979125977]"
1549701415636476045,,[],0,"[99.16007995605469, 1.2425963878631592]"
1549701415636555812,,[],0,"[99.16007995605469, 1.2382287979125977]"
1549701415636855552,,[],0,"[99.07942199707031, 1.2495523691177368]"
1549701415637342502,,[],0,"[99.07942199707031, 1.235964059829712]"
1549701415637354722,,[],0,"[99.07942199707031, 1.235964059829712]"
1549701415637360390,,[],0,"[99.07942199707031, 1.2390376329421997]"
1549701415637382120,,[],0,"[99.07942199707031, 1.2390376329421997]"
1549701415637747656,,[],0,"[99.07942199707031, 1.2353169918060303]"
1549701415637775557,,[],0,"[99.07942199707031, 1.2353169918060303]"
1549701415637783727,,[],0,"[99.07942199707031, 1.2353169918060303]"
1549701415638293236,,[],0,"[99.07942199707031, 1.2353169918060303]"
1549701415638767416,,[],0,"[99.07942199707031, 1.2353169918060303]"
1549701415640309333,,[],0,"[99.07942199707031, 1.2434052228927612]"
1549701415640322420,,[],0,"[99.07942199707031, 1.2434052228927612]"
1549701415644881336,,[],0,"[99.07942199707031, 1.2414641380310059]"
1549701415644904017,,[],0,"[99.07942199707031, 1.2566701173782349]"
1549701415645092858,,[],0,"[99.07942199707031, 1.2566701173782349]"
1549701415645121410,,[],0,"[99.07942199707031, 1.2576407194137573]"
1549701415645345262,,[],0,"[99.07942199707031, 1.2576407194137573]"
1549701415645363896,,[],0,"[99.07942199707031, 1.2576407194137573]"
1549701415645372617,,[],0,"[99.07942199707031, 1.2576407194137573]"
1549701415645379762,,[],0,"[99.07942199707031, 1.2576407194137573]"
1549701415645389870,,[],0,"[99.07942199707031, 1.250037670135498]"
1549701415645397702,,[],0,"[99.07942199707031, 1.250037670135498]"
1549701415645404385,,[],0,"[99.07942199707031, 1.250037670135498]"
1549701415645414366,,[],0,"[99.07942199707031, 1.2514935731887817]"
1549701415645421822,,[],0,"[99.07942199707031, 1.2514935731887817]"
1549701415645456122,,[],0,"[99.07942199707031, 1.2518171072006226]"
1549701415645493182,,[],0,"[99.07942199707031, 1.2518171072006226]"
1549701415645500780,,[],0,"[99.1197509765625, 1.2550524473190308]"
1549701415645506955,,[],0,"[99.1197509765625, 1.2550524473190308]"
1549701415646480014,,[],0,"[99.1197509765625, 1.2477729320526123]"
1549701415646850067,,[],0,"[99.1197509765625, 1.2343463897705078]"
1549701415646866358,,[],0,"[99.1197509765625, 1.2514935731887817]"
1549701415646873776,,[],0,"[99.1197509765625, 1.2458317279815674]"
1549701415646879334,,[],0,"[99.1197509765625, 1.2458317279815674]"
1549701415647357785,,[],0,"[99.1197509765625, 1.2518171072006226]"
1549701415647643838,,[],0,"[99.1197509765625, 1.2518171072006226]"
1549701415647867862,,[],0,"[99.1197509765625, 1.2558612823486328]"
1549701415648039371,,[],0,"[99.1197509765625, 1.2558612823486328]"
1549701415648235746,,[],0,"[99.1197509765625, 1.265405535697937]"
1549701415648251481,,[],0,"[99.1197509765625, 1.265405535697937]"
1549701415648571169,,[],0,"[99.1197509765625, 1.2417875528335571]"
1549701415648781240,,[],0,"[99.1197509765625, 1.2417875528335571]"
1549701415649465058,,[],0,"[99.1197509765625, 1.2417875528335571]"
1549701415649684886,,[],0,"[98.96025085449219, 1.2537583112716675]"
1549701415649893897,,[],0,"[98.96025085449219, 1.2537583112716675]"
1549701415649994610,,[],0,"[98.96025085449219, 1.2537583112716675]"
1549701415650011875,,[],0,"[98.96025085449219, 1.2537583112716675]"
