%time,field.layout.data_offset,field.data0,field.data1
1547109384942698841,0,117.693321228,-557.315795898
1547109384949536871,0,117.837982178,-557.315795898
1547109384956142930,0,117.908935547,-556.910522461
1547109384962608867,0,117.957214355,-557.842102051
1547109384969473682,0,118.028114319,-557.842102051
1547109384976478088,0,118.195663452,-558.010498047
1547109384982948824,0,118.0989151,-558.213134766
1547109384989882633,0,117.979789734,-558.213134766
1547109384996520531,0,117.860664368,-557.876342773
1547109385002846746,0,117.503288269,-558.063171387
1547109385009340162,0,116.59803009,-558.063171387
1547109385016224568,0,116.59803009,-559.400024414
1547109385023172351,0,115.120819092,-560.423706055
1547109385029935946,0,114.406074524,-560.423706055
1547109385036176892,0,113.49949646,-559.902648926
1547109385042737564,0,112.665267944,-559.902648926
1547109385049488303,0,112.665267944,-558.38684082
1547109385056224702,0,110.639312744,-557.881591797
1547109385063043869,0,109.730728149,-557.881591797
1547109385069428602,0,108.613357544,-557.184204102
1547109385076179531,0,107.496887207,-555.650024414
1547109385082923527,0,106.869338989,-555.650024414
1547109385089735364,0,105.829154968,-554.473693848
1547109385096107118,0,104.918960571,-554.473693848
1547109385102728113,0,103.923171997,-554.889465332
1547109385109971380,0,102.731933594,-559.592102051
1547109385116681455,0,102.374557495,-559.592102051
1547109385122886292,0,111.116012573,-561.263183594
1547109385130173921,0,110.832351685,-561.263183594
1547109385136143491,0,110.520141602,-551.505249023
1547109385142917080,0,110.043441772,-536.821044922
1547109385149323329,0,109.328399658,-520.813171387
1547109385156089270,0,109.045501709,-520.813171387
1547109385163240274,0,109.045501709,-504.768432617
1547109385169798510,0,108.449874878,-504.768432617
1547109385176118391,0,108.449874878,-490.894744873
1547109385182715088,0,108.092514038,-478.534210205
1547109385189951187,0,107.89831543,-478.534210205
1547109385196134363,0,107.779136658,-466.728942871
1547109385202825113,0,107.346237183,-453.54473877
1547109385209594857,0,107.064086914,-453.54473877
1547109385216148694,0,106.663024902,-433.063171387
1547109385222866579,0,106.305648804,-433.063171387
1547109385229573088,0,105.948272705,-397.436828613
1547109385236159856,0,105.634002686,-360.173675537
1547109385242947634,0,105.038131714,-360.173675537
1547109385249431384,0,104.637916565,-330.744750977
1547109385256284689,0,104.084732056,-310.860534668
1547109385263244395,0,103.769500732,-310.860534668
1547109385269601488,0,103.369689941,-292.218414307
1547109385276212908,0,103.131347656,-273.173675537
1547109385283414619,0,102.77381897,-273.173675537
1547109385289377933,0,102.577262878,-242.61315918
